核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1513664493|2015/11/26|2015/11/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527272789|2016/1/8|2016/1/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526951276|2015/12/24|2015/12/24|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508968693|2014/4/30|2014/7/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1509116273|2015/8/10|2015/9/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519796069|2015/3/18|2016/2/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516736395|2015/1/2|2015/1/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525557208|2015/10/29|2015/10/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525181724|2015/10/14|2015/10/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500097878|2013/3/6|2013/3/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500682683|2013/5/17|2013/5/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1524182833|2015/8/31|2015/8/31|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1528027321|2016/2/23|2016/2/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1176403456|2015/11/4|2015/11/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516376435|2014/12/23|2015/12/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1306304380|2014/2/10|2016/2/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1134772789|2015/3/25|2015/3/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507884673|2014/3/27|2015/11/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512533334|2016/2/18|2016/2/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525017351|2015/10/6|2015/10/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1173302107|2014/6/27|2014/6/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505950802|2014/9/28|2014/9/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1350484044|2013/6/27|2013/6/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527242388|2016/1/26|2016/1/26|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1524242516|2015/9/2|2015/9/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526070301|2015/11/18|2015/11/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1258368028|2015/6/1|2015/6/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1203287290|2014/8/19|2015/1/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1308674921|2012/4/20|2012/4/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519137530|2015/2/12|2015/2/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1528653109|2016/3/17|2016/3/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1313653720|2015/9/23|2015/9/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525991620|2015/11/15|2015/11/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1504826465|2013/11/21|2013/11/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505995559|2016/1/21|2016/1/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1110609012|2014/9/16|2014/9/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1231115581|2012/8/15|2012/8/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507706537|2015/10/18|2015/10/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513979342|2014/10/10|2014/10/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523380922|2016/1/29|2016/1/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1524229399|2015/9/15|2015/9/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515038714|2014/11/21|2015/10/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1165853462|2012/3/21|2013/11/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507886544|2014/6/26|2014/12/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1528104372|2016/2/23|2016/2/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1119042423|2015/2/16|2015/2/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505783434|2013/12/27|2013/12/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526829723|2015/12/21|2015/12/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1100639461|2013/7/1|2013/7/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506446585|2015/10/27|2015/10/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510485337|2014/7/11|2014/7/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1104187157|2012/3/8|2013/5/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1195927145|2012/2/20|2012/2/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511205959|2015/1/5|2015/9/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1504923480|2013/11/25|2013/11/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519765472|2015/4/13|2015/4/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1327117237|2014/7/2|2014/7/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500099551|2013/3/5|2015/7/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1346576501|2014/4/5|2015/9/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505989320|2014/2/8|2014/2/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527505073|2016/1/28|2016/1/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519669883|2015/3/14|2015/3/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515736235|2014/12/19|2014/12/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511594923|2014/7/25|2014/7/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527304310|2016/1/14|2016/1/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527025715|2015/12/29|2015/12/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523323681|2015/7/25|2015/7/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525226158|2015/10/15|2015/10/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512590501|2014/8/29|2014/8/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525024847|2015/10/7|2015/10/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522472150|2015/6/21|2015/6/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527494783|2016/1/20|2016/1/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516143330|2014/12/16|2014/12/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1152599800|2013/7/1|2013/7/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520136930|2015/9/28|2015/9/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1236240388|2013/11/21|2013/11/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1503720446|2016/2/23|2016/2/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1518480977|2015/1/18|2015/1/18|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1302229399|2012/3/1|2012/3/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526502777|2015/12/12|2015/12/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1524851329|2015/9/25|2015/9/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519633275|2015/3/12|2015/3/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1523083110|2015/7/14|2015/7/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505900452|2015/12/21|2015/12/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1510365306|2014/6/14|2015/11/3|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505742238|2014/1/16|2014/1/16|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525643594|2015/11/19|2015/11/19|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1522937344|2015/7/7|2015/7/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525357184|2015/10/21|2015/10/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1521719023|2015/5/28|2015/5/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500362421|2013/8/7|2013/8/7|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1247602569|2012/2/20|2012/2/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511486634|2014/7/25|2014/7/25|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1527024247|2015/12/30|2015/12/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506569328|2014/2/10|2014/2/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1221401476|2013/2/4|2013/2/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1507824329|2015/11/29|2015/11/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1528655250|2016/3/17|2016/3/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1514834462|2014/12/23|2014/12/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508347549|2015/1/22|2015/1/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516440760|2015/9/1|2015/9/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1153014806|2012/6/29|2013/6/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505915511|2013/12/29|2013/12/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526474013|2015/12/4|2015/12/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1232680634|2015/12/11|2015/12/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1502545818|2014/5/22|2014/10/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515918518|2014/12/11|2014/12/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1065543134|2012/1/20|2013/7/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520011720|2015/3/27|2015/3/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1323030005|2012/8/10|2012/8/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1511352673|2014/7/17|2014/7/17|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505492211|2013/12/13|2013/12/13|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1135522717|2012/2/2|2012/2/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519870230|2015/3/20|2015/3/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526873945|2015/12/21|2015/12/21|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1516633017|2014/12/29|2014/12/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506032211|2015/9/8|2015/9/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1515600927|2014/11/28|2014/11/28|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1244254706|2012/3/29|2012/3/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1091282581|2012/1/20|2012/1/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506806169|2015/9/30|2015/9/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1528077226|2016/2/23|2016/2/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1513774783|2016/2/24|2016/2/24|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500111894|2014/10/25|2016/2/5|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526728142|2016/1/6|2016/1/6|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1248226629|2012/3/8|2012/3/8|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526586774|2015/12/10|2015/12/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1512372803|2014/8/21|2015/5/22|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1520899928|2015/4/27|2015/4/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1508931151|2014/4/30|2014/4/30|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505840188|2014/2/15|2014/2/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1517870985|2015/6/1|2016/1/9|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1339648849|2012/12/11|2012/12/11|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1222051934|2012/3/15|2012/3/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1524995737|2015/10/12|2015/10/12|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1514584726|2014/10/29|2014/10/29|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1505449037|2014/10/16|2016/3/14|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1524229397|2015/9/15|2015/9/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1519702253|2015/6/2|2015/6/2|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526545199|2015/12/10|2015/12/10|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1212895415|2012/1/10|2012/3/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1500050893|2013/2/4|2013/2/4|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1528098661|2016/2/23|2016/2/23|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526433151|2016/3/20|2016/3/20|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1525795189|2016/2/1|2016/2/15|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1506946873|2014/2/27|2014/2/27|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
1526847946|2016/1/1|2016/1/1|101210|TSS理财|客户的tss理财余额>0 则认为客户是tss理财客户
